Chartmetric ID,Artista,País,Pronombres,Solista/Grupo,Etiquetas Asociadas,Géneros,Etapa de la carrera,Momentum Reciente,Seguidores en Spotify,Oyentes mensuales en Spotify,Tasa de conversión en Spotify,Alcance Spotify / Relación Seguidores,Popularidad en Spotify,Alcance de playlists en Spotify,Conteo de las playlists en Spotify
4075154,Domingo Morales,España,He/Him,Artistas solistas,"recordJet, Domingo morales","Dance, Hip-Hop/Rap, Pop",Mainstream,Growth,1586,2250270,0.000705,,52,60561,13
1700717,Vicco,España,She/Her,Artistas solistas,SME (Sony Music Entertainment),"Latin Pop, Latin Hip-Hop/Rap, Latin",Mainstream,Decline,92422,1789728,0.05164,,55,9957836,27315
5455,Dvicio,España,He/Him,Artistas solistas,SME (Sony Music Entertainment),"Latin Pop, Latin",Mainstream,Growth,1176770,1688044,0.69712,,53,11789134,56744
3495635,Ptazeta,España,She/Her,Artistas solistas,UMG (Interscope),"Latin Hip-Hop/Rap, Electronic, Latin Pop, Latin",Mainstream,Decline,170762,2335156,0.073127,,55,20526777,94764
207508,Radio Futura,España,They/Them,Grupo,Unknown Association,"Latin Pop, Latin",Mid-Level,Growth,385627,1066635,0.361536,,50,11800744,28007
3625642,Julieta,España,,,Music Bus Records,"Indie Pop, Pop, Electronic",Mid-Level,Growth,26380,370520,0.071197,,49,2629435,8178
1400,DJ Sammy,España,He/Him,Artistas solistas,"Central Station Records, MyClubroom","Electronic, Dance, Pop",Mainstream,Steady,91452,1926275,0.047476,,51,23524640,67772
173319,Ska-P,España,They/Them,Grupo,SKA-P,"Latin Rock, Reggae, Punk, Latin",Mainstream,Growth,855946,1187994,0.720497,,57,6711843,50022
3519028,Kora,España,,,Kora,"R&B/Soul, Pop, Electronic",Developing,Growth,19136,134462,0.142315,,35,2822953,10950
47863,El Barrio,España,He/Him,Artistas solistas,UMG (Universal Music Spain),"Latin Pop, Latin Rock, Latin Folk, Latin",Mainstream,Explosive Growth,1184327,1171804,1.010687,,60,3200909,29731
217478,Maka,España,He/Him,Artistas solistas,Duende & Pureza S.L.,"Latin Hip-Hop/Rap, Flamenco, Latin Pop, Latin",Mainstream,Steady,718133,1662405,0.431984,,62,5189383,50325
1158431,Casi Creativo,España,They/Them,Grupo,Casi Creativo,"Children's Music, Pop, Comedy",Mainstream,Steady,165250,56661,2.916468,,31,128128,1626
5932755,Salistre,España,They/Them,Grupo,2023 BoltMusic,"Latin Pop, Flamenco, Latin",Developing,Growth,23346,600343,0.038888,,52,732190,2494
273646,Tonino Baliardo,España,,,Unknown Association,"Latin Pop, Latin",Mainstream,Growth,2655,1492245,0.001779,,51,12301984,61719
1629998,Arde Bogotá,España,They/Them,Grupo,SME (Sony Music Entertainment),"Latin Pop, Latin Rock, Alternative, Latin",Mid-Level,Growth,164092,1285283,0.12767,,63,6779668,13786
424807,Sticky M.A.,España,,,Corazón Verde,Hip-Hop/Rap,Mid-Level,Growth,148299,399454,0.371254,,52,3952754,36337
1999,SFDK,España,They/Them,Grupo,Altafonte / SFDK Records,"Latin Hip-Hop/Rap, Latin Pop, Soundtracks, Latin",Mid-Level,Growth,664978,1335360,0.497977,,59,6002674,50694
215948,Neeme Järvi,España,He/Him,Artistas solistas,"Music and Arts Programs of America, Chandos Records",Classical,Mainstream,Growth,4657,595235,0.007824,,49,8851792,25844
711661,Todo el Rato,España,They/Them,Grupo,Todo el Rato,"Latin Hip-Hop/Rap, Afrobeat, R&B/Soul, Latin",Developing,Steady,,,,,,183037,1853
497960,Rita Payés,España,She/Her,Artistas solistas,SME (Sony Music Entertainment),"Jazz, Rock, Big Band",Mainstream,Growth,134783,1346871,0.100071,,51,10104349,42400
736564,Pepe : Vizio,España,They/Them,Grupo,"Sonar LLC., Helsinkipro","Latin Hip-Hop/Rap, Latin",Mid-Level,Growth,63858,2192651,0.029124,,58,9941367,36550
1126968,Shakira Martínez,España,,Artistas solistas,"UMG (Virgin Music), Niwala Music","Flamenco, Latin Pop, Latin Hip-Hop/Rap, Latin",Mid-Level,Steady,20692,362799,0.057034,,43,1132122,7928
495057,Moncho Chavea,España,,,UMG (Universal Music Spain),"Flamenco, Latin Hip-Hop/Rap, Latin Pop, Latin",Mainstream,Growth,240920,1818809,0.13246,,57,8425139,40092
3863394,Vivi K,España,,,WMG (Warner Music Spain),"Latin Hip-Hop/Rap, Latin Pop, Alternative, Latin",Developing,Steady,9088,67670,0.134299,,32,1769135,5680
134904,Alizzz,España,,,WMG (Warner Music Spain),"Latin Rock, Electronic, Latin Pop, Latin",Mainstream,Steady,78646,708965,0.110931,,53,23848770,103631
392791,Kaydy Cain,España,He/Him,Artistas solistas,Honey Money,"Latin Hip-Hop/Rap, Latin",Mainstream,Growth,491734,1725526,0.284976,,58,11498508,92487
413798,La La Love You,España,They/Them,Grupo,Subterfuge Records,"Pop, Indie Pop, Rock",Mid-Level,Growth,126006,2403875,0.052418,,60,8437703,47014
206812,Henry Mendez,España,He/Him,Artistas solistas,Flow Records Bcn,"Electronic, Latin Pop, Latin Dance, Latin",Mid-Level,Growth,153566,1076845,0.142607,,49,12047211,45750
3613935,Aron Piper,España,He/Him,Artistas solistas,Piper Music,"Pop, Hip-Hop/Rap, Alternative Rap",Mainstream,Growth,,,,,,3841409,39056
3973791,Cyril Kamer,España,He/Him,Artistas solistas,Cyril Kamer distributed by Altafonte,"Latin Hip-Hop/Rap, Latin",Mid-Level,Growth,353896,2316455,0.152775,,61,11123930,35993
152514,Carlos Sadness,España,He/Him,Artistas solistas,SME (Sony Music Entertainment),"Latin Pop, Latin",Mainstream,Steady,341007,1419206,0.24028,,55,17827186,63453
171299,Nyno Vargas,España,He/Him,Artistas solistas,WMG (Warner Music Spain),"Latin Pop, Latin Dance, Flamenco, Latin",Mainstream,Growth,287737,853077,0.337293,,53,6279609,35623
122666,Yung Beef,España,He/Him,,UMG (Virgin Music),"Latin Hip-Hop/Rap, Latin",Mainstream,Growth,513621,1473355,0.348606,,61,11523331,94642
215345,Extremoduro,España,They/Them,Grupo,Unknown Association,"Latin Rock, Latin Pop, Latin",Mid-Level,Explosive Growth,1285933,1445026,0.889903,,61,5466339,40611
214113,Taburete,España,They/Them,Grupo,Taburete,"Latin Pop, Latin, Rock",Mainstream,Steady,438807,1853734,0.236715,,57,6861072,52737
215578,Zarcort,España,He/Him,Artistas solistas,ZARCORT,Hip-Hop/Rap,Mainstream,Growth,801019,593179,1.350383,,52,1251412,18194
207068,Paco de Lucía,España,He/Him,Artistas solistas,BMG Rights Management,"Flamenco, Jazz, Latin",Mid-Level,Growth,550248,874772,0.629019,,52,5760739,48990
95417,Natos y Waor,España,They/Them,Grupo,Natos y Waor,Hip-Hop/Rap,Mainstream,Growth,803265,1586886,0.506189,,62,5913172,68768
209588,Sergio Dalma,España,He/Him,Artistas solistas,SME (Sony Music Entertainment),"Latin Pop, Latin",Mainstream,Growth,794561,1060499,0.749233,,52,10437225,28593
109157,Miguel Ríos,España,He/Him,Artistas solistas,Miguel Rios,"Latin Pop, Latin Rock, Latin",Mid-Level,Growth,275717,1269493,0.217187,,52,20464496,29292
807845,KIDDO,España,He/Him,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, R&B/Soul, Latin",Mid-Level,Explosive Growth,5047,2350840,0.002147,,58,2880322,37757
1014635,CAAL,España,He/Him,Artistas solistas,Unknown Association,"Dance, Electronic, House",Mid-Level,Growth,623,2836,0.219676,,6,218014,2199
145406,Café Quijano,España,They/Them,Grupo,WMG (Warner Music Spain),"Latin Pop, Latin",Mid-Level,Growth,426528,1416709,0.30107,,53,12895613,33036
830206,rickyedit,España,,,YouPlanet Music,"Latin Hip-Hop/Rap, Latin Pop, Alternative, Latin",Mainstream,Steady,63185,134502,0.46977,,46,205057,4700
8231598,Chanel,España,She/Her,Artistas solistas,SME (Sony Music Entertainment),"Latin Pop, Christian, Latin, Electronic",Mainstream,Decline,128320,2015297,0.063673,,54,11495258,24303
4143293,La Pantera,España,,,La Pantera,"Latin Hip-Hop/Rap, Latin",Mainstream,Steady,41384,2173412,0.019041,,55,11121291,85075
209591,Bombai,España,He/Him,Grupo,Bombai,"Latin Pop, Latin",Mid-Level,Growth,56474,1290618,0.043757,,52,4451793,21303
563886,Pablo Mas,España,He/Him,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, R&B/Soul, Latin",Mainstream,Growth,5409,2007020,0.002695,,56,4777328,44079
429392,Costa,España,,,Grimey Music,"Hip-Hop/Rap, Electronic, Trance",Mainstream,Explosive Growth,132003,357226,0.369522,,46,1904730,25973
9512218,The Prodigiez,España,,,Unknown Association,Afrobeat,,,2342,542157,0.00432,,43,9304916,11142
1698269,Ampeter,España,,,Unknown Association,Hip-Hop/Rap,,,,,,,5,21260,187
1561093,Babi,España,She/Her,Artistas solistas,Babi,"Hip-Hop/Rap, R&B/Soul, Pop",Mainstream,Growth,609288,1107452,0.550171,,58,4177402,42755
9768455,mafalda cardenal,España,,,Zartist Music,"Latin Pop, House, Latin, Hard Rock",Mainstream,Steady,82735,1926206,0.042952,,54,7791943,11463
589953,Dante Caro,España,He/Him,Artistas solistas,Dante Caro,"Latin Pop, Electronic, Latin",Mid-Level,Steady,1987,2223,0.893837,,6,62239,643
320269,Amaia Montero,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin",Mainstream,Steady,1230370,648323,1.897773,,55,17983750,39453
216610,Plácido Domingo,España,He/Him,Artistas solistas,Unknown Association,"Classical, Holiday, Opera",Mainstream,Steady,201043,1098018,0.183096,,51,8146991,37577
4035800,Gonzalo Alhambra,España,,,UMG (Universal Music Spain),"Latin Pop, Latin",Developing,Growth,6205,123466,0.050257,,33,565404,1537
8346006,San Tosielo,España,,Artistas solistas,"SME (Sony Music Entertainment), Santosielosientotanto","Latin Pop, Alternative, Indie Rock, Latin",Developing,Growth,3599,135435,0.026574,,37,1301515,2343
821558,El Jincho,España,He/Him,Artistas solistas,Rapport Digital Music,"Latin Hip-Hop/Rap, Latin",Mainstream,Growth,396770,1377127,0.288114,,56,7021003,55971
1026421,Yerai Cortés,España,,,"Yerai Cortés, COLORSxSTUDIOS","Flamenco, Pop, Metal",Developing,Steady,2126,4568,0.465412,,23,585464,1974
1429946,Pedro Calderon,España,He/Him,Artistas solistas,Pedro Calderón,"Latin Hip-Hop/Rap, R&B/Soul, Electronic, Latin",Mainstream,Growth,37042,2153818,0.017198,,58,5030251,42116
3448344,Cano,España,,Artistas solistas,WMG (Warner Music Spain),"Latin Hip-Hop/Rap, Latin",Mainstream,Steady,409132,1540743,0.265542,,60,6192079,43283
9075085,Marta Santos,España,,,UMG (Virgin Music),"Flamenco, Latin Pop, Latin, Electronic",Mainstream,Steady,96979,2116966,0.04581,,62,3592105,14394
214379,Jordi Savall,España,He/Him,Artistas solistas,Unknown Association,"Classical, Orchestral, Opera",Mid-Level,Growth,129221,473352,0.272991,,50,4065920,28106
506350,GARABATTO,España,He/Him,Artistas solistas,SME (Sony Music Entertainment),"Hip-Hop/Rap, Pop, Dance",Mainstream,Steady,11167,2013877,0.005545,,57,9236220,36176
3979510,Raul Clyde,España,,,Rimas Entertainment Europa,"Latin Hip-Hop/Rap, Afrobeat, Flamenco, Latin",Mid-Level,Growth,39152,1189532,0.032914,,57,7271078,19765
317020,El Kanka,España,He/Him,Artistas solistas,A VOLAR MUSIC,"Latin Pop, Singer/Songwriter, Latin Rock, Latin",Mid-Level,Growth,282648,1151584,0.245443,,55,5407139,37519
1377654,Sparrow & Barbossa,España,He/Him,Artistas solistas,Sony Music España/Orianna,"House, Dance, Electronic",Mid-Level,Steady,17814,801193,0.022234,,47,8284531,40673
467151,Camela,España,They/Them,Grupo,WMG (Warner Music Spain),"Latin Pop, Latin",Mid-Level,Explosive Growth,413173,1035146,0.399145,,55,5856431,24617
3414949,La Cebolla,España,,Artistas solistas,dagrama,"Flamenco, Latin Pop, Latin Hip-Hop/Rap, Latin",Mid-Level,Growth,73646,649640,0.113364,,49,3005152,19485
21830,Paradisio,España,He/Him,Artistas solistas,Unknown Association,"Latin Pop, Latin Dance, Latin",Mid-Level,Growth,43148,1364780,0.031615,,48,12820926,44420
209595,David Otero,España,He/Him,Artistas solistas,Unknown Association,"Latin Pop, Latin",Mid-Level,Growth,168357,1589578,0.105913,,52,9706544,28175
3607576,Toni Anzis,España,He/Him,Artistas solistas,Toni Anzis,Hip-Hop/Rap,Mid-Level,Growth,5643,1184420,0.004764,,58,4639298,24921
434764,Pereza,España,They/Them,Grupo,SME (Sony Music Entertainment),"Latin Pop, Latin Rock, Latin",Mid-Level,Explosive Growth,464123,1553825,0.298697,,55,8818859,42308
429410,Kase.O,España,He/Him,Artistas solistas,"El Pan de Aliyah, El Pan de Aliyah / Rap Solo",Hip-Hop/Rap,Mainstream,Growth,692979,1711351,0.404931,,58,7594329,62071
213207,Manolo Garcia,España,He/Him,Artistas solistas,Unknown Association,"Latin Pop, Latin",Mid-Level,Growth,625964,957432,0.653795,,56,10650444,26362
170840,El Arrebato,España,He/Him,Artistas solistas,"Arrebato, UMG (Universal Music Spain)","Latin Pop, Latin",Mid-Level,Growth,780707,1135159,0.687751,,55,4022551,24374
1351108,Guitarricadelafuente,España,He/Him,Artistas solistas,SME (Sony Music Entertainment),"Latin Pop, Latin",Mainstream,Steady,300013,1552531,0.193241,,56,13301199,57213
9879,Nino Bravo,España,He/Him,Artistas solistas,Nino Bravo Discos,"Latin Pop, Latin",Mid-Level,Explosive Growth,877829,1288630,0.681211,,52,5580170,25410
321419,Ana Belén,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin",Mid-Level,Growth,458180,1094556,0.418599,,50,9643870,31573
491380,Karina,España,,,ZITRO MUSIC,"Latin Pop, Latin",Mainstream,Growth,70263,296702,0.236813,,39,2239085,8009
31323,Miguel Campello,España,He/Him,Artistas solistas,Chatarrero Records,"Flamenco, Latin Pop, Soundtracks, Latin",Mid-Level,Growth,91805,658107,0.139499,,51,2635212,18477
207512,Mano Negra,España,They/Them,Grupo,Unknown Association,"Rock, New Age, Pop",Mainstream,Growth,274349,740643,0.37042,,48,4952336,47233
318193,Kronno Zomber,España,,Artistas solistas,Playerz,"Latin Hip-Hop/Rap, Latin",Mainstream,Decline,710627,318235,2.233026,,47,862483,10430
666421,Nil Moliner,España,He/Him,Artistas solistas,WMG (Warner Music Spain),"Latin Pop, Alternative, Latin",Mainstream,Steady,240328,1965658,0.122263,,58,12154351,57361
423478,Gabriela Richardson,España,,,UMG (Universal Music Spain),"Pop, Dance, Hip-Hop/Rap",Mainstream,Steady,12357,1363987,0.009059,,49,11441688,46123
400274,Los Rebujitos,España,They/Them,Grupo,Fods Records,"Latin Pop, Flamenco, Latin",Mid-Level,Growth,520060,1076552,0.483079,,55,2900992,28603
1453916,J Abecia,España,,Grupo,J Abecia,"Latin Hip-Hop/Rap, Latin Pop, Flamenco, Latin",Mid-Level,Growth,30473,722309,0.042188,,53,2456307,13736
1414914,Penyair,España,,Artistas solistas,Penyair,"Latin Hip-Hop/Rap, Latin",Mid-Level,Growth,208441,991764,0.210172,,58,1989815,8791
718791,Galvan Real,España,He/Him,Artistas solistas,Galvan Real,"Latin Pop, Flamenco, Latin Hip-Hop/Rap, Latin",Mid-Level,Growth,295284,1173618,0.251601,,59,2235410,27292
83648,Hektor Mass,España,,,"Sirup Music, W!ZARD Talent","Electronic, Ambient, Pop",Developing,Steady,2626,84600,0.03104,,29,4423778,4932
4970,Sons Of Maria,España,They/Them,Grupo,Kontor Records,"House, Pop, Electronic",Mid-Level,Steady,58349,654726,0.08912,,44,14275933,57920
821580,Hamza Zaidi,España,,,Fatema Music,"Latin Hip-Hop/Rap, Latin Dance, House, Latin",Mainstream,Steady,6355,7583,0.838059,,14,49858,529
9018352,DePol,España,,,PIES Compañía Discográfica,"Pop, Flamenco",Mid-Level,Growth,29998,1645578,0.018229,,57,4259610,9882
206682,Pablo López,España,He/Him,Artistas solistas,UMG (Universal Music Spain),"Latin Pop, Latin",Mainstream,Steady,794703,740664,1.07296,,56,15129649,31061
1343853,Niña Polaca,España,They/Them,Grupo,Subterfuge Records,"Indie Pop, Rock, Alternative",Developing,Steady,22186,222580,0.099677,,45,1915194,5948
516525,Comandante Twin,España,They/Them,Grupo,"Sin Anestesia bajo licencia exclusiva de Comandante Twin, Sin Anestesia & Comandante Twin","Rock, Pop, Alternative",Developing,Growth,7877,202634,0.038873,,38,1315539,3014
181516,José de Rico,España,,,UMG (Universal Music Spain),"Electronic, Latin Pop, Latin Dance, Latin",Mid-Level,Growth,235030,768383,0.305876,,45,8610233,37446
4196000,KALENN,España,He/Him,Artistas solistas,WMG (Warner Music Spain),"R&B/Soul, Pop, Dance",Developing,Growth,5369,90474,0.059343,,34,846293,1685
207070,Diego El Cigala,España,He/Him,Artistas solistas,SME (Sony Music Latin),"Flamenco, Jazz, Latin Pop, Latin",Mainstream,Steady,306718,1862736,0.16466,,54,16327261,40531
4176605,Huma,España,,,Periférica,"Electronic, Ambient, New Age",Mid-Level,Steady,2227,809503,0.002751,,49,19037011,3441
1333915,Natalia Lacunza,España,She/Her,Artistas solistas,UMG (Universal Music Spain),"Latin Pop, Latin",Mainstream,Steady,225224,1348871,0.166972,,52,9598716,58410
175187,IZAL,España,They/Them,Grupo,Unknown Association,"Pop, Rock, Alternative",Mid-Level,Growth,610048,1393255,0.437858,,59,5250419,36678
3702105,Cariatydes,España,She/Her,Artistas solistas,Cariatydes,"R&B/Soul, Pop, Alternative",Mid-Level,Growth,5180,25080,0.206539,,21,1087441,254
211216,Mocedades,España,They/Them,Grupo,"SME (Sony Music Entertainment), UMG (Universal Music Mexico)","Latin Pop, Latin",Mid-Level,Growth,736359,987896,0.745381,,51,11155456,23889
209584,Efecto Pasillo,España,They/Them,Grupo,WMG (Warner Music Spain),"Latin Pop, Latin Rock, Latin",Mid-Level,Growth,372810,1209031,0.308354,,50,8574094,37262
1388884,Wade,España,He/Him,Artistas solistas,"UMG (Universal Music Spain), WMG (Spinnin' Records)","Hip-Hop/Rap, Electronic, House",Mainstream,Decline,115622,1237623,0.093423,,49,8961821,50445
1142015,D3llano,España,He/Him,Artistas solistas,"D3llano, Kira Brown","Pop, R&B/Soul, Hip-Hop/Rap",Mid-Level,Growth,10864,797688,0.013619,,51,4178844,32852
103810,Kiko Rodriguez,España,He/Him,Artistas solistas,Kiko Rodriguez,"Bachata, Salsa, Latin Hip-Hop/Rap, Latin",Mid-Level,Growth,138074,1053449,0.131069,,48,9686128,14418
40744,Fondo Flamenco,España,They/Them,Grupo,UMG (Universal Music Spain),"Latin Pop, Latin Rock, Flamenco, Latin",Mid-Level,Explosive Growth,492150,1515929,0.324652,,56,4303415,38827
221162,Morad,España,,,"M.D.L.R, Sativa Music",Hip-Hop/Rap,Mainstream,Steady,2191,665,3.294737,,9,8679058,62179
3616229,Nickzzy,España,,,SME (Sony Music Entertainment),"Latin Hip-Hop/Rap, Latin",Mid-Level,Growth,134450,856780,0.156925,,55,10161744,47837
15869,David Marley,España,He/Him,Artistas solistas,David Marley,"Latin Hip-Hop/Rap, Latin Dance, Latin, Electronic",Mid-Level,Growth,9182,639627,0.014355,,48,2219856,23467
457037,Amaia,España,,,UMG (Universal Music Spain),"Latin Pop, Latin",Mainstream,Steady,322762,764112,0.422401,,49,5583322,42835
521709,Bejo,España,They/Them,Grupo,8=D,Hip-Hop/Rap,Mid-Level,Steady,257754,600293,0.42938,,54,11310517,97705
1103874,Elilluminari,España,He/Him,Artistas solistas,Elilluminari Records,"Latin Hip-Hop/Rap, Latin",Mid-Level,Growth,43833,1108456,0.039544,,50,5147119,32813
1020446,Manu Pilas,España,He/Him,Artistas solistas,Manu Pilas,"Pop, Soundtracks, Vocal",Mid-Level,Growth,46070,1383397,0.033302,,49,4283563,51048
170098,Clepton,España,,,Unknown Association,"Rock, Singer/Songwriter",Mainstream,Growth,254,1,254,,0,4146,18
6801844,Código Jondo,España,,,Raso Estudio,"Flamenco, Dance, Electronic",Developing,Growth,,,,,,48547,88
3612741,Marina Reche,España,,,Marina Reche,"Hip-Hop/Rap, Pop, Alternative",Mid-Level,Growth,50087,642378,0.077971,,51,2983981,7182
818822,Negro Jari,España,He/Him,Artistas solistas,dagrama,"Latin Hip-Hop/Rap, Flamenco, Latin",Mid-Level,Growth,27391,340566,0.080428,,44,2076971,7839
215579,Piter-G,España,He/Him,Artistas solistas,BoltMusic,"Latin Hip-Hop/Rap, Latin Pop, Latin",Mid-Level,Explosive Growth,355799,464154,0.766554,,48,1395529,11635
3828171,stivijoes,España,He/Him,Artistas solistas,stivijoes,"Latin Pop, Alternative, Indie Pop, Latin",Developing,Growth,8904,264064,0.033719,,43,3608535,1305
